Transaction ID,Item,Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,tavg,prcp,wspd
1288,Technology_Phones_Jabra SPEAK 410,2015-06-15,Grace Kelly,California,Technology,Phones,Jabra SPEAK 410,225.58,3,22.56,27.7,0.0,12.2
1289,"Office Supplies_Paper_Xerox 1895, Office Supplies_Storage_Belkin 19"" Vented Equipment Shelf, Black, Furniture_Furnishings_Eldon ""L"" Workstation Diamond Chairmat, Furniture_Furnishings_DAX Copper Panel Document Frame, 5 x 7 Size",2015-06-15,Peter Fuller,Arizona,Office Supplies,Paper,Xerox 1895,9.57,2,2.99,14.326055533232982,1.8191498129141348,10.86637533288153
1290,"Office Supplies_Binders_Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind, Technology_Phones_RCA Visys Integrated PBX 8-Line Router",2015-06-16,Lena Creighton,New York,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.38,3,1143.89,22.0,9.1,14.8
1291,"Office Supplies_Envelopes_Staple envelope, Office Supplies_Paper_Xerox 188, Furniture_Chairs_Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",2015-06-16,Lycoris Saunders,Texas,Office Supplies,Envelopes,Staple envelope,28.75,3,9.34,24.5,2.1742177933538844,15.0
1292,Office Supplies_Envelopes_Peel & Seel Envelopes,2015-06-16,Philip Brown,Pennsylvania,Office Supplies,Envelopes,Peel & Seel Envelopes,6.21,2,2.17,14.326055533232982,1.8191498129141348,10.86637533288153
1293,"Office Supplies_Binders_Avery Self-Adhesive Photo Pockets for Polaroid Photos, Furniture_Chairs_Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black, Office Supplies_Paper_Xerox 21",2015-06-18,Benjamin Venier,Tennessee,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6.13,3,-4.49,27.5,2.1742177933538844,7.3
1294,"Office Supplies_Art_BOSTON Ranger #55 Pencil Sharpener, Black",2015-06-18,Bruce Geld,California,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,15.07,29.6,0.0,13.4
1295,"Office Supplies_Art_Dixon Prang Watercolor Pencils, 10-Color Set with Brush",2015-06-18,Harold Ryan,Florida,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.63,4,3.58,12.263582345029954,2.1742177933538844,11.19349611379967
1296,"Furniture_Furnishings_Seth Thomas 8 1/2"" Cubicle Clock, Office Supplies_Storage_Tennsco Double-Tier Lockers, Office Supplies_Binders_Wilson Jones International Size A4 Ring Binders, Technology_Phones_Cisco SPA301, Office Supplies_Binders_JM Magazine Binder",2015-06-18,Keith Herrera,Virginia,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,19.47,26.3,2.1742177933538844,6.6
1297,"Office Supplies_Paper_Xerox 1922, Office Supplies_Binders_Peel & Stick Add-On Corner Pockets, Office Supplies_Binders_Aluminum Screw Posts, Furniture_Furnishings_Flat Face Poster Frame",2015-06-18,Skye Norling,Arizona,Office Supplies,Paper,Xerox 1922,11.95,3,4.33,14.326055533232982,1.8191498129141348,10.86637533288153
1298,Office Supplies_Storage_Recycled Steel Personal File for Hanging File Folders,2015-06-19,Katherine Murray,Texas,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,14.31,26.5,2.1742177933538844,11.4
1299,"Furniture_Furnishings_Eldon 200 Class Desk Accessories, Office Supplies_Paper_Xerox 231, Office Supplies_Envelopes_Cameo Buff Policy Envelopes",2015-06-19,Logan Haushalter,California,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,4.02,27.7,0.0,14.6
1300,"Office Supplies_Binders_GBC White Gloss Covers, Plain Front",2015-06-19,Maria Etezadi,Texas,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.79,2,-9.56,26.5,2.1742177933538844,11.4
1301,Office Supplies_Labels_Self-Adhesive Address Labels for Typewriters with Dispenser Box,2015-06-19,Paul Prost,Pennsylvania,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.9,2,1.99,14.326055533232982,1.8191498129141348,10.86637533288153
1302,Technology_Accessories_Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,2015-06-20,Becky Castell,Pennsylvania,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.98,2,92.0,14.326055533232982,1.8191498129141348,10.86637533288153
1303,Technology_Phones_Griffin GC36547 PowerJolt SE Lightning Charger,2015-06-20,Justin MacKendrick,Colorado,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.94,7,15.74,14.326055533232982,1.8191498129141348,10.86637533288153
1304,"Furniture_Furnishings_Howard Miller 13"" Diameter Pewter Finish Round Wall Clock, Technology_Phones_netTALK DUO VoIP Telephone Service",2015-06-20,Stewart Carmichael,California,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,100.48,28.4,0.0,10.8
1305,Technology_Phones_Innergie mMini Combo Duo USB Travel Charging Kit,2015-06-21,Emily Phan,Florida,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,107.98,3,37.79,27.8,2.1742177933538844,3.5
1306,"Office Supplies_Fasteners_OIC Binder Clips, Mini, 1/4"" Capacity, Black",2015-06-22,Ken Lonsdale,Utah,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,2.33,12.263582345029954,2.1742177933538844,11.19349611379967
1307,Furniture_Tables_Hon Rectangular Conference Tables,2015-06-22,Michael Grace,Illinois,Furniture,Tables,Hon Rectangular Conference Tables,796.43,7,-525.64,26.2,2.1742177933538844,24.1
1308,Office Supplies_Binders_GBC Ibimaster 500 Manual ProClick Binding System,2015-06-22,Shaun Weien,New York,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,2,456.59,20.6,0.0,9.7
1309,"Technology_Phones_Plantronics CS 50-USB - headset - Convertible, Monaural, Office Supplies_Fasteners_Assorted Color Push Pins, Technology_Phones_JBL Micro Wireless Portable Bluetooth Speaker",2015-06-23,Christine Sundaresam,California,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.58,2,19.04,27.1,0.0,11.8
1310,"Furniture_Furnishings_Eldon Stackable Tray, Side-Load, Legal, Smoke, Office Supplies_Binders_GBC DocuBind P100 Manual Binding Machine, Technology_Accessories_Dell Slim USB Multimedia Keyboard",2015-06-23,Randy Ferguson,Georgia,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,9.32,14.326055533232982,1.8191498129141348,10.86637533288153
1311,Technology_Phones_Pyle PRT45 Retro Home Telephone,2015-06-23,Rick Duston,Washington,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.57,4,22.68,14.326055533232982,1.8191498129141348,10.86637533288153
1312,"Office Supplies_Art_Staples in misc. colors, Office Supplies_Binders_GBC Velobind Prepunched Cover Sets, Regency Series, Office Supplies_Storage_Tennsco Regal Shelving Units",2015-06-25,Alan Barnes,California,Office Supplies,Art,Staples in misc. colors,20.96,2,5.24,30.4,0.0,7.7
1313,"Office Supplies_Paper_Xerox 211, Office Supplies_Storage_Tennsco Industrial Shelving",2015-06-25,Cathy Hwang,Pennsylvania,Office Supplies,Paper,Xerox 211,31.1,6,10.89,14.326055533232982,1.8191498129141348,10.86637533288153
1314,Furniture_Furnishings_Dana Halogen Swing-Arm Architect Lamp,2015-06-25,Jill Fjeld,California,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,57.36,30.4,0.0,7.7
1315,"Office Supplies_Paper_Xerox 1884, Office Supplies_Binders_Avery Triangle Shaped Sheet Lifters, Black, 2/Pack, Furniture_Furnishings_GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack, Office Supplies_Labels_Avery File Folder Labels",2015-06-25,Mark Van Huff,Texas,Office Supplies,Paper,Xerox 1884,47.95,3,16.18,28.3,2.1742177933538844,13.1
1316,Office Supplies_Paper_Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),2015-06-26,Dennis Bolton,Ohio,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.06,9,15.61,20.5,2.1742177933538844,7.2
1317,Technology_Accessories_Sony 32GB Class 10 Micro SDHC R40 Memory Card,2015-06-26,Laura Armstrong,Michigan,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,8.8,19.3,2.1742177933538844,12.5
1318,"Office Supplies_Binders_GBC VeloBinder Manual Binding System, Office Supplies_Storage_Decoflex Hanging Personal Folder File, Blue, Office Supplies_Binders_Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"", Furniture_Chairs_Office Star - Contemporary Task Swivel Chair",2015-06-26,Sue Ann Reed,Virginia,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,69.1,22.2,2.1742177933538844,3.8
1319,Technology_Phones_Polycom SoundStation2 EX Conference phone,2015-06-26,Valerie Dominguez,Texas,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,3,109.34,28.7,2.1742177933538844,14.2
1320,"Office Supplies_Labels_Avery 501, Furniture_Furnishings_Electrix Halogen Magnifier Lamp",2015-06-28,Craig Yedwab,Arizona,Office Supplies,Labels,Avery 501,5.9,2,1.99,14.326055533232982,1.8191498129141348,10.86637533288153
1321,"Office Supplies_Paper_Xerox 1999, Furniture_Bookcases_Sauder Forest Hills Library with Doors, Woodland Oak Finish",2015-06-28,Dorothy Wardle,Ohio,Office Supplies,Paper,Xerox 1999,15.55,3,5.44,17.1,2.1742177933538844,18.8
1322,"Office Supplies_Binders_GBC Recycled Regency Composition Covers, Office Supplies_Art_Boston Model 1800 Electric Pencil Sharpener, Gray",2015-06-28,Mark Packer,Georgia,Office Supplies,Binders,GBC Recycled Regency Composition Covers,119.56,2,55.0,14.326055533232982,1.8191498129141348,10.86637533288153
1323,"Office Supplies_Paper_Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",2015-06-29,Michelle Moray,New York,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",24.96,4,11.23,15.4,0.3,10.8
1324,Technology_Phones_Cisco 8x8 Inc. 6753i IP Business Phone System,2015-06-29,Neil Französisch,Nebraska,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,72.89,22.1,0.0,10.4
1325,Furniture_Chairs_Office Star - Mesh Screen back chair with Vinyl seat,2015-06-29,Sheri Gordon,New York,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.88,1,1.31,15.4,0.3,10.8
1326,"Furniture_Furnishings_Eldon Executive Woodline II Desk Accessories, Mahogany",2015-06-29,Steven Cartwright,Pennsylvania,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.1,1,1.76,14.326055533232982,1.8191498129141348,10.86637533288153
1327,"Technology_Phones_Geemarc AmpliPOWER60, Furniture_Furnishings_24-Hour Round Wall Clock, Office Supplies_Binders_Wilson Jones Turn Tabs Binder Tool for Ring Binders, Office Supplies_Paper_Things To Do Today Pad",2015-07-02,Frank Atkinson,North Carolina,Technology,Phones,Geemarc AmpliPOWER60,74.24,1,8.35,12.263582345029954,2.1742177933538844,11.19349611379967
1328,"Office Supplies_Paper_Easy-staple paper, Office Supplies_Paper_Xerox 1957",2015-07-02,Karl Braun,Florida,Office Supplies,Paper,Easy-staple paper,11.95,3,4.03,12.263582345029954,2.1742177933538844,11.19349611379967
1329,Office Supplies_Appliances_Belkin 8 Outlet Surge Protector,2015-07-02,Richard Bierner,Texas,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32.78,4,-85.24,26.5,2.1742177933538844,18.6
1330,"Furniture_Chairs_Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs, Furniture_Chairs_Global Wood Trimmed Manager's Task Chair, Khaki, Office Supplies_Storage_Advantus Rolling Storage Box, Office Supplies_Storage_Adjustable Depth Letter/Legal Cart, Office Supplies_Paper_Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",2015-07-02,Rob Haberlin,Illinois,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.42,2,-5.83,18.7,2.1742177933538844,19.9
1331,Office Supplies_Paper_Xerox 209,2015-07-02,Steven Roelle,New York,Office Supplies,Paper,Xerox 209,19.44,3,9.33,17.6,0.0,9.7
1332,"Furniture_Chairs_Novimex High-Tech Fabric Mesh Task Chair, Office Supplies_Labels_Dot Matrix Printer Tape Reel Labels, White, 5000/Box",2015-07-03,Bruce Degenhardt,Kentucky,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,4.97,21.5,2.1742177933538844,5.6
1333,"Furniture_Furnishings_Eldon Antistatic Chair Mats for Low to Medium Pile Carpets, Office Supplies_Paper_Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad, Furniture_Furnishings_Howard Miller 12"" Round Wall Clock",2015-07-03,Deirdre Greer,Pennsylvania,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.46,2,-29.48,14.326055533232982,1.8191498129141348,10.86637533288153
1334,Office Supplies_Art_Colorific Watercolor Pencils,2015-07-04,Alan Dominguez,New York,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,4.49,17.2,9.4,8.3
1335,Technology_Phones_Mitel MiVoice 5330e IP Phone,2015-07-04,Irene Maddox,Wisconsin,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,285.99,21.4,0.0,4.8
1336,Office Supplies_Binders_Avery Premier Heavy-Duty Binder with Round Locking Rings,2015-07-04,Julie Prescott,California,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.85,2,7.43,31.5,0.0,13.2
1337,"Furniture_Furnishings_Stackable Trays, Office Supplies_Binders_Wilson Jones Turn Tabs Binder Tool for Ring Binders",2015-07-05,Barbara Fisher,North Carolina,Furniture,Furnishings,Stackable Trays,4.93,2,0.74,23.9,2.1742177933538844,3.7
1338,"Technology_Accessories_HP Standard 104 key PS/2 Keyboard, Office Supplies_Storage_Acco Perma 4000 Stacking Storage Drawers",2015-07-05,Mitch Webber,Pennsylvania,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.8,3,2.18,14.326055533232982,1.8191498129141348,10.86637533288153
1339,"Furniture_Furnishings_Stackable Trays, Office Supplies_Labels_Avery 508",2015-07-05,Roland Schwarz,North Carolina,Furniture,Furnishings,Stackable Trays,4.93,2,0.74,23.9,2.1742177933538844,3.7
1340,Office Supplies_Binders_Durable Pressboard Binders,2015-07-05,Victor Preis,Michigan,Office Supplies,Binders,Durable Pressboard Binders,19.0,5,8.93,21.2,2.1742177933538844,3.6
1341,Office Supplies_Art_Newell 333,2015-07-06,Barbara Fisher,New Jersey,Office Supplies,Art,Newell 333,11.12,4,2.89,24.6,2.3,9.7
1342,"Furniture_Furnishings_G.E. Halogen Desk Lamp Bulbs, Furniture_Furnishings_Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock, Technology_Phones_OtterBox Commuter Series Case - Samsung Galaxy S4, Office Supplies_Storage_Iceberg Mobile Mega Data/Printer Cart",2015-07-06,Kalyca Meade,New York,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,6.7,19.8,0.3,9.4
1343,Furniture_Bookcases_Bush Mission Pointe Library,2015-07-06,Paul Prost,Massachusetts,Furniture,Bookcases,Bush Mission Pointe Library,301.96,2,60.39,21.9,0.0,3.5
1344,Furniture_Chairs_Novimex Turbo Task Chair,2015-07-06,Sarah Jordon,California,Furniture,Chairs,Novimex Turbo Task Chair,170.35,3,-17.04,27.8,0.0,17.4
1345,Office Supplies_Paper_Xerox 1990,2015-07-08,Darrin Martin,Texas,Office Supplies,Paper,Xerox 1990,21.12,5,6.6,28.1,2.1742177933538844,23.6
1346,"Office Supplies_Fasteners_Advantus Map Pennant Flags and Round Head Tacks, Technology_Machines_Fellowes Powershred HS-440 4-Sheet High Security Shredder, Furniture_Furnishings_Eldon ClusterMat Chair Mat with Cordless Antistatic Protection, Office Supplies_Labels_Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll, Office Supplies_Binders_Performers Binder/Pad Holder, Black, Office Supplies_Art_Prismacolor Color Pencil Set, Office Supplies_Binders_GBC Recycled VeloBinder Covers, Office Supplies_Binders_Wilson Jones Active Use Binders, Office Supplies_Storage_Project Tote Personal File",2015-07-09,Brian Thompson,Maryland,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,4,5.06,26.7,1.3,12.2
1347,"Office Supplies_Paper_Tops Wirebound Message Log Books, Office Supplies_Binders_Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2015-07-09,Claudia Bergmann,Massachusetts,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,3.03,20.6,2.0,7.1
1348,"Office Supplies_Art_Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2015-07-09,Emily Burns,Tennessee,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16,3,0.84,28.3,2.1742177933538844,10.9
1349,"Office Supplies_Appliances_Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",2015-07-09,Kean Nguyen,Texas,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.63,2,-121.58,28.6,2.1742177933538844,20.3
1350,Technology_Phones_Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,2015-07-09,Matt Collins,Pennsylvania,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.98,3,40.5,14.326055533232982,1.8191498129141348,10.86637533288153
1351,Office Supplies_Binders_Accohide Poly Flexible Ring Binders,2015-07-10,Eric Hoffmann,Arizona,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.37,3,-2.24,14.326055533232982,1.8191498129141348,10.86637533288153
1352,Office Supplies_Binders_Large Capacity Hanging Post Binders,2015-07-10,Mike Vittorini,California,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2,12.97,23.4,0.0,13.3
1353,"Furniture_Furnishings_Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock, Office Supplies_Binders_Acco Suede Grain Vinyl Round Ring Binder, Office Supplies_Binders_3M Organizer Strips, Furniture_Chairs_Novimex Fabric Task Chair, Office Supplies_Art_Newell 333, Furniture_Furnishings_Master Big Foot Doorstop, Beige",2015-07-11,Clytie Kelty,Pennsylvania,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,36.23,14.326055533232982,1.8191498129141348,10.86637533288153
1354,"Office Supplies_Paper_Xerox 1896, Office Supplies_Binders_Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2015-07-11,Shahid Collister,Washington,Office Supplies,Paper,Xerox 1896,29.97,3,13.49,14.326055533232982,1.8191498129141348,10.86637533288153
1355,"Furniture_Tables_Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table, Technology_Phones_Wilson Electronics DB Pro Signal Booster, Office Supplies_Binders_Tuf-Vin Binders",2015-07-11,Todd Sumrall,Delaware,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.84,4,-37.11,14.326055533232982,1.8191498129141348,10.86637533288153
1356,Technology_Phones_Vtech CS6719,2015-07-12,Fred McMath,Texas,Technology,Phones,Vtech CS6719,307.17,4,30.72,28.8,2.1742177933538844,14.3
1357,"Furniture_Chairs_Global Push Button Manager's Chair, Indigo, Technology_Phones_Geemarc AmpliPOWER60, Technology_Phones_Vtech CS6719, Office Supplies_Binders_Tuff Stuff Recycled Round Ring Binders, Office Supplies_Art_Newell 32, Furniture_Furnishings_Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts, Technology_Phones_GE 2-Jack Phone Line Splitter",2015-07-12,Rob Lucas,Illinois,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.61,9,-5.48,25.4,2.1742177933538844,9.6
1358,"Office Supplies_Binders_GBC Plastic Binding Combs, Furniture_Chairs_Safco Contoured Stacking Chairs, Office Supplies_Paper_Easy-staple paper",2015-07-13,Natalie DeCherney,New York,Office Supplies,Binders,GBC Plastic Binding Combs,11.81,2,4.28,22.1,0.0,8.6
